ID,Name,Brand,Year,Kilometers,Type,Gearbox_Automatic,Gearbox_Manual,Gearbox_AWD,Gearbox_Front,Fuel_Diesel,Fuel_Unleaded Petrol,Fuel_Premium Unleaded Petrol,Fuel_Liquid Petroleum Gas,Fuel_Premium Unleaded/Electric,Fuel_Unleaded Petrol/Electric,Fuel_Diesel/Electric,Status_ Used,Status_ New In Stock,Status_ Demo,CC,Color,Seating Capacity,Price
12772956.0,28115.0,26178.327272727274,2021.0,17507.0,35263.0875449355,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1490.0,34095.35912644918,5.0,28990
12705140.0,17490.0,35831.31001076426,2012.0,194703.0,35264.5677733136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2720.0,34097.24642760852,7.0,21990
12736883.0,34100.0,34565.79141104295,2019.0,17700.0,21287.68336673347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1984.0,34092.929900242656,5.0,38000
12792899.0,32770.41154850566,46333.96747967479,2021.0,10231.0,44720.924107142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1998.0,34087.54300350499,5.0,57980
12846300.0,32770.41154850566,32968.36633663366,2022.0,17091.0,35260.40198773525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2488.0,34357.83418367347,5.0,41690
12724862.0,7599.5,22714.36231884058,2007.0,207000.0,25097.69992972593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2354.0,29087.82421875,5.0,7800
12839880.0,32770.41154850566,26764.044182621503,2006.0,244528.0,21311.464261857047,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1399.0,34102.52817471016,5.0,2400
12767399.0,24645.0,29261.383703703705,2016.0,154301.0,35710.69565217391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2440.0,34094.0110541925,5.0,33990
12806973.0,32770.41154850566,30202.44327731093,2019.0,63010.0,35258.64685980123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2199.0,34350.776360544216,7.0,49990
12767592.0,32770.41154850566,35851.75134553283,2003.0,314000.0,28740.640350877195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3984.0,14165.0,2.0,3000
12849422.0,32770.41154850566,44610.26198083067,2012.0,64423.0,21301.0501002004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1595.0,36510.096774193546,5.0,17990
12795489.0,46699.0,23157.678879310344,2015.0,149738.0,25072.98453970485,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5967.0,34091.58991641952,5.0,42970
12784240.0,32480.0,27684.09852216749,2018.0,71187.0,35262.45316134489,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995.0,34094.550283095174,5.0,31990
12793861.0,32770.41154850566,35806.01399354144,2018.0,99888.0,35259.598435187145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996.0,29063.28645833333,7.0,45490
