ID,Name,Price,Brand,Model,Variant,Series,Year,Kilometers,Type,Gearbox,Fuel,Status,CC,Color,Seating Capacity
12780586,2017 Mercedes-Benz C63 S 205 MY16,98990,Mercedes-Benz,C63,S,205 MY16,2017,101847,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,Black,5
12780871,2022 Volkswagen Touareg 170TDI CR MY22,94990,Volkswagen,Touareg,170TDI,CR MY22,2022,14,Wagon,Automatic,Diesel, New In Stock,2967,Black,5
12781206,2015 Mercedes-Benz GLE63 S 166,99888,Mercedes-Benz,GLE63,S,166,2015,58998,Wagon,Automatic,Premium Unleaded Petrol, Used,5461,Silver,5
12781207,2021 Mercedes-Benz C300 Mhev W206 MY22,101800,Mercedes-Benz,C300,Mhev,W206 MY22,2021,5565,Sedan,Automatic,Premium Unleaded/Electric, Used,1999,Grey,5
12781280,2016 Mercedes-Benz C63 S 205 MY16,114800,Mercedes-Benz,C63,S,205 MY16,2016,41468,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12781545,2022 Mercedes-Benz C300 Mhev W206 MY22,96800,Mercedes-Benz,C300,Mhev,W206 MY22,2022,8507,Sedan,Automatic,Premium Unleaded/Electric, Used,1999,Grey,5
12781552,2019 Toyota Landcruiser GXL (4X4) VDJ79R,119990,Toyota,Landcruiser,GXL (4X4),VDJ79R,2019,21100,Double Cab Chassis,Manual,Diesel, Used,4461,Blue,5
12781591,2022 Toyota Landcruiser 70 Series GXL Troop Carrier VDJ78R,112999,Toyota,Landcruiser 70 Series,GXL Troop Carrier,VDJ78R,2022,13333,Wagon,Manual,Diesel, Used,4461,White,5
12781612,2021 BMW M3 Competition M Xdrive G80,175000,BMW,M3,Competition M Xdrive,G80,2021,3846,Saloon,Automatic,Premium Unleaded Petrol, Used,2993,Matte,5
12782044,2020 Toyota Landcruiser Workmate (4X4) VDJ79R MY18,99990,Toyota,Landcruiser,Workmate (4X4),VDJ79R MY18,2020,19252,Cab Chassis,Manual,Diesel, Used,4461,White,3
12782253,2022 Toyota Landcruiser 70 Series GXL Troop Carrier VDJ78R,112888,Toyota,Landcruiser 70 Series,GXL Troop Carrier,VDJ78R,2022,16040,Wagon,Manual,Diesel, Used,4461,Gold,5
12782627,2011 Porsche 911 Carrera 4 S 997 MY11,169900,Porsche,911,Carrera 4 S,997 MY11,2011,92423,Coupe,Automatic,Premium Unleaded Petrol, Used,3800,Grey,4
12784194,2022 Audi RS Q3 2.5 Tfsi Quattro F3 MY22,124900,Audi,RS Q3,2.5 Tfsi Quattro,F3 MY22,2022,1206,Wagon,Automatic,Premium Unleaded Petrol, Demo,2480,Black,5
12784671,2020 Audi RS Q3 2.5 Tfsi Quattro F3 MY20,109888,Audi,RS Q3,2.5 Tfsi Quattro,F3 MY20,2020,12768,Wagon,Automatic,Premium Unleaded Petrol, Used,2480,White,5
12784684,2020 Toyota Landcruiser Prado Kakadu (4X4) GDJ150R,96990,Toyota,Landcruiser Prado,Kakadu (4X4),GDJ150R,2020,28492,Wagon,Automatic,Diesel, Used,2755,Black,7
12784738,2017 Porsche Cayenne GTS Series 2 MY16,99800,Porsche,Cayenne,GTS,Series 2 MY16,2017,77469,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,White,5
12784775,2021 Toyota Landcruiser 70 Series Workmate VDJ79R,112990,Toyota,Landcruiser 70 Series,Workmate,VDJ79R,2021,340,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12784777,2019 Land Rover Range Rover Sport SDV6 HSE Dynamic (225KW) L494 MY20,159990,Land Rover,Range Rover Sport,SDV6 HSE Dynamic (225KW),L494 MY20,2019,55680,Wagon,Automatic,Diesel, Used,2993,Grey,5
12784979,2022 Jeep Wrangler Unlimited Rubicon (4X4) JL MY22,96555,Jeep,Wrangler Unlimited,Rubicon (4X4),JL MY22,2022,16,Hardtop,Automatic,Unleaded Petrol, New In Stock,3604,Grey,5
12786233,2022 Volkswagen Touareg 210TDI R-Line CR MY22,139990,Volkswagen,Touareg,210TDI R-Line,CR MY22,2022,14,Wagon,Automatic,Diesel, New In Stock,2967,White,5
12786369,2022 Audi SQ5 3.0 TDI Quattro Mhev FY MY22A,117900,Audi,SQ5,3.0 TDI Quattro Mhev,FY MY22A,2022,7517,Sportback,Automatic,Diesel/Electric, Used,2967,White,5
12786398,2021 Toyota Landcruiser LC200 Sahara Horizon SE (4X4) VDJ200R,168990,Toyota,Landcruiser,LC200 Sahara Horizon SE (4X4),VDJ200R,2021,26942,Wagon,Automatic,Diesel, Used,4461,Black,7
12786766,2021 Jeep Gladiator Night Eagle (4X4) JT MY21 V2,98990,Jeep,Gladiator,Night Eagle (4X4),JT MY21 V2,2021,980,Dual Cab Utility,Automatic,Unleaded Petrol, Used,3604,Green,5
12786881,2022 Toyota Supra GTS +alcantara Seats DB02R,104990,Toyota,Supra,GTS +alcantara Seats,DB02R,2022,7603,Coupe,Automatic,Premium Unleaded Petrol, Used,2998,Yellow,2
12787034,2018 Lamborghini Urus 4 Seat 636 MY19,428990,Lamborghini,Urus,4 Seat,636 MY19,2018,23522,Wagon,Automatic,Premium Unleaded Petrol, Used,3996,Blue,4
12787396,2021 Audi Q7 50 TDI Quattro S Line Mhev 4M MY21,119990,Audi,Q7,50 TDI Quattro S Line Mhev,4M MY21,2021,33616,Wagon,Automatic,Diesel/Electric, Used,2967,Grey,7
12787479,2022 Volkswagen Touareg 170TDI CR MY22,102990,Volkswagen,Touareg,170TDI,CR MY22,2022,20,Wagon,Automatic,Diesel, New In Stock,2967,Grey,5
12788411,2022 Toyota Landcruiser LC300 Sahara (4X4) FJA300R,159777,Toyota,Landcruiser,LC300 Sahara (4X4),FJA300R,2022,60,Wagon,Automatic,Diesel, Used,3346,White,7
12788813,2020 Mercedes-Benz GLS 400D 4Matic X167 MY20.5,169800,Mercedes-Benz,GLS,400D 4Matic,X167 MY20.5,2020,37168,Wagon,Automatic,Diesel, Used,2925,White,7
12789036,2009 Porsche 911 Carrera 4 S 997 MY09,199900,Porsche,911,Carrera 4 S,997 MY09,2009,11990,Coupe,Automatic,Premium Unleaded Petrol, Used,3800,Gold,4
12789324,2021 Subaru WRX STI (awd) MY21,95000,Subaru,WRX,STI (awd),MY21,2021,2200,Sedan,Manual,Premium Unleaded Petrol, Used,2457,pearl,5
12789467,2020 Land Rover Range Rover Velar P250 R-Dynamic SE (184KW) L560 MY20,129000,Land Rover,Range Rover Velar,P250 R-Dynamic SE (184KW),L560 MY20,2020,17501,Wagon,Automatic,Premium Unleaded Petrol, Used,1997,White,5
12789488,2020 Porsche Macan GTS 95B MY20,148000,Porsche,Macan,GTS,95B MY20,2020,21633,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,Grey,5
12789540,2019 Chevrolet Camaro ZL1 1AL37 MY19,170000,Chevrolet,Camaro,ZL1,1AL37 MY19,2019,18820,Coupe,Automatic,Premium Unleaded Petrol, Used,6162,Red,4
12790064,2022 Audi A5 45 Tfsi Quattro S Line Mhev F5 MY22,99850,Audi,A5,45 Tfsi Quattro S Line Mhev,F5 MY22,2022,1650,Sportback,AWD,Premium Unleaded/Electric, Demo,1984,Grey,5
12790081,2022 BMW X3 Xdrive30I M Sport G01,99900,BMW,X3,Xdrive30I M Sport,G01,2022,3500,Wagon,Automatic,Premium Unleaded Petrol, Used,1998,Black,5
12790225,2016 Hyundai Santa FE Active Crdi (4X4) DM Series II (DM3),284888,Hyundai,Santa FE,Active Crdi (4X4),DM Series II (DM3),2016,107830,Wagon,Automatic,Diesel, Used,2199,Silver,7
12790437,2018 BMW X5 Xdrive 30D Xline (5 Seat) G05 MY19,96900,BMW,X5,Xdrive 30D Xline (5 Seat),G05 MY19,2018,69988,Wagon,Automatic,Diesel, Used,2993,White,5
12791153,2019 Toyota Landcruiser GXL (4X4) VDJ79R,117850,Toyota,Landcruiser,GXL (4X4),VDJ79R,2019,11687,Double Cab Chassis,Manual,Diesel, Used,4461,Grey,5
12791428,2014 Mercedes-Benz G63 AMG 463 MY13,199500,Mercedes-Benz,G63,AMG,463 MY13,2014,47545,Wagon,Automatic,Premium Unleaded Petrol, Used,5461,Black,5
12791773,2021 Volkswagen Touareg 210TDI Elegance CR MY21,105990,Volkswagen,Touareg,210TDI Elegance,CR MY21,2021,26500,Wagon,Automatic,Diesel, Used,2967,White,5
12791972,2020 BMW M2 Competition F87,98888,BMW,M2,Competition,F87,2020,40252,Coupe,Automatic,Premium Unleaded Petrol, Used,2979,Silver,4
12792856,2022 Toyota Landcruiser LC300 VX (4X4) FJA300R,136887,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,377,Wagon,Automatic,Diesel, Used,3346,White,7
12792892,2019 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,109990,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2019,12740,Wagon,Automatic,Diesel, Used,4461,White,8
12793504,2019 Land Rover Range Rover Sport SDV6 HSE Dynamic (225KW) LW MY19,159880,Land Rover,Range Rover Sport,SDV6 HSE Dynamic (225KW),LW MY19,2019,45500,Wagon,Automatic,Diesel, Used,2993,Black,5
12793572,2019 Ram 1500 Laramie (4X4) FD3.2 W/Ramboxes MY19,115990,Ram,1500,Laramie (4X4) FD3.2 W/Ramboxes,MY19,2019,72000,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Silver,5
12794090,2016 Toyota Landcruiser Sahara (4X4) VDJ200R MY16,112880,Toyota,Landcruiser,Sahara (4X4),VDJ200R MY16,2016,99876,Wagon,Automatic,Diesel, Used,4461,White,7
12794154,2021 Mercedes-Benz C63 S C205 MY21.5,179777,Mercedes-Benz,C63,S,C205 MY21.5,2021,2558,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,Silver,4
12794167,2021 BMW M8 Competition Gran Coupe F93,314988,BMW,M8,Competition Gran Coupe,F93,2021,2621,Coupe,Automatic,Premium Unleaded Petrol, Used,4395,White,4
12794478,2021 Mercedes-Benz C63 S C205 MY21,189990,Mercedes-Benz,C63,S,C205 MY21,2021,3743,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,White,4
12794969,2021 Land Rover Range Rover Sport DI6 SE (183KW) L494 MY21.5,149990,Land Rover,Range Rover Sport,DI6 SE (183KW),L494 MY21.5,2021,8595,Wagon,Automatic,Diesel/Electric, Used,2997,White,5
12795283,2022 Jeep Gladiator Rubicon (4X4) JT MY22,98000,Jeep,Gladiator,Rubicon (4X4),JT MY22,2022,10,Dual Cab Utility,Automatic,Unleaded Petrol, New In Stock,3604,Black,5
12795315,2022 Jeep Wrangler Unlimited Overland (4X4) JL MY22,95990,Jeep,Wrangler Unlimited,Overland (4X4),JL MY22,2022,55,Hardtop,Automatic,Unleaded Petrol, New In Stock,3604,Blue,5
12796404,2018 Mercedes-Benz GLC63 S 253 MY19,136900,Mercedes-Benz,GLC63,S,253 MY19,2018,22246,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,Grey,5
12796533,2022 Audi RS 3 2.5 Tfsi S Tronic 8Y MY22,124888,Audi,RS 3,2.5 Tfsi S Tronic,8Y MY22,2022,3101,Sportback,Automatic,Premium Unleaded Petrol, Used,2480,Blue,5
12796563,2022 Jeep Wrangler Unlimited Rubicon (4X4) JL MY22,94578,Jeep,Wrangler Unlimited,Rubicon (4X4),JL MY22,2022,20,Hardtop,Automatic,Unleaded Petrol, New In Stock,3604,White,5
12797123,2002 Porsche 911 Targa 996,99900,Porsche,911,Targa,996,2002,55587,Coupe,Manual,Premium Unleaded Petrol, Used,3596,Grey,4
12797229,2016 Mercedes-Benz AMG GT S 190 MY17,179888,Mercedes-Benz,AMG GT,S,190 MY17,2016,49587,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,Grey,2
12797303,2021 Audi Q7 45 TDI Quattro Mhev 4M MY21,108880,Audi,Q7,45 TDI Quattro Mhev,4M MY21,2021,22998,Wagon,Automatic,Diesel/Electric, Used,2967,White,7
12797769,2022 BMW X5 Xdrive30D G05,132900,BMW,X5,Xdrive30D,G05,2022,3557,Wagon,Automatic,Diesel, Demo,2993,Grey,5
12797771,2022 BMW X5 Xdrive30D G05,133900,BMW,X5,Xdrive30D,G05,2022,3566,Wagon,Automatic,Diesel, Demo,2993,Black,5
12797808,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,99800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,5600,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12797810,2022 Mercedes-Benz GLC 300 4Matic C253 MY22,112800,Mercedes-Benz,GLC,300 4Matic,C253 MY22,2022,3286,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,Silver,5
12797811,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,95800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,13978,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12797812,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,94800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,4590,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Blue,5
12797914,2021 Chevrolet Silverado 1500 LTZ Premium Tech Pack MY21,134990,Chevrolet,Silverado,1500 LTZ Premium Tech Pack,MY21,2021,54001,Crew Cab Utility,Automatic,Unleaded Petrol, Used,6162,Silver,5
12799090,2019 Mercedes-Benz GLS 400D 4Matic X167,149950,Mercedes-Benz,GLS,400D 4Matic,X167,2019,30482,Wagon,Automatic,Diesel, Used,2925,Black,7
12799117,2019 Toyota Landcruiser LC200 VX (4X4) VDJ200R,114888,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2019,60206,Wagon,Automatic,Diesel, Used,4461,Red,7
12799289,2018 Alfa Romeo Giulia Quadrifoglio (qv) 952,105830,Alfa Romeo,Giulia,Quadrifoglio (qv),952,2018,22150,Sedan,Automatic,Premium Unleaded Petrol, Used,2891,White,4
12799354,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,96800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,14870,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Silver,5
12799355,2022 Mercedes-Benz GLE 450 4Matic (hybrid) C167 MY22.5,164800,Mercedes-Benz,GLE,450 4Matic (hybrid),C167 MY22.5,2022,15553,Coupe,Automatic,Premium Unleaded/Electric, Used,2999,White,5
12799356,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,99800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,3832,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Black,5
12799357,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,98800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,7439,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12799358,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,98800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,8591,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12799359,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,96800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,13734,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12799371,2020 Lexus RX450H Sports Luxury Hybrid GYL25R,112500,Lexus,RX450H,Sports Luxury Hybrid,GYL25R,2020,20491,Wagon,Automatic,Premium Unleaded/Electric, Used,3456,Black,5
12799376,2020 Toyota Landcruiser LC200 VX (4X4) VDJ200R,124999,Toyota,Landcruiser,LC200 VX (4X4),VDJ200R,2020,45489,Wagon,Automatic,Diesel, Used,4461,Black,7
12799448,2018 Porsche Macan Turbo 95B MY18,109990,Porsche,Macan,Turbo,95B MY18,2018,38626,Wagon,Automatic,Premium Unleaded Petrol, Used,3604,White,5
12799636,2021 Toyota Landcruiser 70 Series GXL VDJ79R,141990,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2021,5562,Double Cab Chassis,Manual,Diesel, Used,4461,Silver,5
12800272,2022 Mercedes-Benz GLC 300 4Matic X253 MY22,96800,Mercedes-Benz,GLC,300 4Matic,X253 MY22,2022,10581,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12800376,2021 Toyota Landcruiser 70 Series GXL 70TH Anniversary Spec EDT VDJ79R,129995,Toyota,Landcruiser 70 Series,GXL 70TH Anniversary Spec EDT,VDJ79R,2021,314,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12800377,2021 Toyota Landcruiser 70 Series GXL 70TH Anniversary Spec EDT VDJ79R,134995,Toyota,Landcruiser 70 Series,GXL 70TH Anniversary Spec EDT,VDJ79R,2021,103,Double Cab Chassis,Manual,Diesel, Used,4461,Beige,5
12800379,2022 Toyota Landcruiser 70 Series GXL VDJ79R,105000,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,40,Cab Chassis,Manual,Diesel, Used,4461,Red,2
12800381,2022 Toyota Landcruiser 70 Series GXL VDJ79R,105000,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,11,Cab Chassis,Manual,Diesel, Used,4461,Beige,2
12800759,2019 Toyota Landcruiser GXL (4X4) VDJ79R,107990,Toyota,Landcruiser,GXL (4X4),VDJ79R,2019,102151,Double Cab Chassis,Manual,Diesel, Used,4461,Silver,5
12801363,2021 Ford Mustang GT 5.0 V8 FN MY21.5,134705,Ford,Mustang,GT 5.0 V8,FN MY21.5,2021,9959,Fastback,Automatic,Premium Unleaded Petrol, Used,4950,Grey,4
12801507,2019 Ram 1500 Laramie (4X4) FD3.9 MY19,118000,Ram,1500,Laramie (4X4) FD3.9,MY19,2019,55806,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,Black,5
12801834,2019 BMW M2 Competition F87 MY19,104900,BMW,M2,Competition,F87 MY19,2019,15000,Coupe,Automatic,Premium Unleaded Petrol, Used,2979,Blue,4
12801901,2022 Toyota Landcruiser 70 Series GXL VDJ79R,118888,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2022,68,Double Cab Chassis,Manual,Diesel, Used,4461,Beige,5
12802280,2021 BMW M340I Xdrive G20,95000,BMW,M340I,Xdrive,G20,2021,14000,Sedan,Automatic,Premium Unleaded Petrol, Used,2998,Mineral,5
12802809,2019 Toyota Landcruiser GXL (4X4) VDJ79R,119995,Toyota,Landcruiser,GXL (4X4),VDJ79R,2019,65015,Double Cab Chassis,Manual,Diesel, Used,4461,Silver,5
12802975,2022 Toyota Landcruiser 70 Series GXL VDJ76R,118930,Toyota,Landcruiser 70 Series,GXL,VDJ76R,2022,36,Wagon,Manual,Diesel, Used,4461,Red,5
12802976,2021 Toyota Landcruiser 70 Series GXL VDJ79R,123930,Toyota,Landcruiser 70 Series,GXL,VDJ79R,2021,4861,Double Cab Chassis,Manual,Diesel, Used,4461,Gold,5
12803223,2018 Mercedes-Benz GLC63 S 253 MY18,122990,Mercedes-Benz,GLC63,S,253 MY18,2018,43222,Wagon,Automatic,Premium Unleaded Petrol, Used,3982,White,5
12803551,2008 Bentley Continental Flying Spur 3W,110000,Bentley,Continental,Flying Spur,3W,2008,123460,Sedan,Automatic,Premium Unleaded Petrol, Used,5998,Pearl,4
12803756,2020 Nissan Patrol TI-L (4X4) Y62 Series 5 MY20,98888,Nissan,Patrol,TI-L (4X4),Y62 Series 5 MY20,2020,49981,Wagon,Automatic,Premium Unleaded Petrol, Used,5552,White,7
12804884,2017 Mercedes-Benz C63 S 205 MY17.5,99900,Mercedes-Benz,C63,S,205 MY17.5,2017,70864,Sedan,Automatic,Premium Unleaded Petrol, Used,3982,Silver,4
12805281,2022 Toyota Landcruiser 70 Series GXL Troop Carrier VDJ78R,119888,Toyota,Landcruiser 70 Series,GXL Troop Carrier,VDJ78R,2022,42,Wagon,Manual,Diesel, Used,4461,White,5
12805462,2020 Mercedes-Benz GLC 300 4Matic C253 MY20.5,101490,Mercedes-Benz,GLC,300 4Matic,C253 MY20.5,2020,31691,Coupe,Automatic,Premium Unleaded Petrol, Used,1991,Grey,5
12806009,2020 Jeep Grand Cherokee SRT (4X4) WK MY20,129990,Jeep,Grand Cherokee,SRT (4X4),WK MY20,2020,34595,Wagon,Automatic,Premium Unleaded Petrol, Used,6424,White,5
12806098,2021 Porsche Cayenne GTS 9Y MY21,263000,Porsche,Cayenne,GTS,9Y MY21,2021,9584,Coupe,Automatic,Premium Unleaded Petrol, Used,3996,Grey,4
12806100,2020 Toyota Landcruiser GXL (4X4) VDJ79R,120990,Toyota,Landcruiser,GXL (4X4),VDJ79R,2020,26416,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12806101,2020 Toyota Landcruiser GXL (4X4) VDJ79R,119990,Toyota,Landcruiser,GXL (4X4),VDJ79R,2020,53371,Double Cab Chassis,Manual,Diesel, Used,4461,White,5
12806117,2016 Mercedes-Benz AMG GT S 190 MY17,201888,Mercedes-Benz,AMG GT,S,190 MY17,2016,32099,Coupe,Automatic,Premium Unleaded Petrol, Used,3982,White,2
12806226,2022 Ram 1500 Laramie (hybrid) DT MY22,138000,Ram,1500,Laramie (hybrid),DT MY22,2022,24000,Crew Cab Utility,Automatic,Premium Unleaded/Electric, Used,5654,Graphite,5
12806717,2019 Audi RS5 2.9 Tfsi Tiptronic F5 MY19,123888,Audi,RS5,2.9 Tfsi Tiptronic,F5 MY19,2019,37879,Sportback,Automatic,Premium Unleaded Petrol, Used,2894,Silver,4
12806879,2019 Audi RS4 Avant 2.9 Tfsi Tiptronic 8W MY19,128880,Audi,RS4,Avant 2.9 Tfsi Tiptronic,8W MY19,2019,38596,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,Black,5
12808401,2022 Toyota Landcruiser 70 Series GXL VDJ76R,99880,Toyota,Landcruiser 70 Series,GXL,VDJ76R,2022,4985,Wagon,Manual,Diesel, Used,4461,Red,5
12808823,2022 Toyota Landcruiser 70 Series Workmate Troop Carrier VDJ78R,98778,Toyota,Landcruiser 70 Series,Workmate Troop Carrier,VDJ78R,2022,6622,Wagon,Manual,Diesel, Used,4461,White,2
12810283,2021 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,110000,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2021,11281,Wagon,Automatic,Diesel, Used,4461,Silver,8
12810343,2013 Porsche 911 Carrera S 991 MY13,194900,Porsche,911,Carrera S,991 MY13,2013,34744,Coupe,Manual,Premium Unleaded Petrol, Used,3824,Blue,4
12811518,2020 Mercedes-Benz A45 S 4Matic W177 MY20.5,99800,Mercedes-Benz,A45,S 4Matic,W177 MY20.5,2020,21504,Hatchback,Automatic,Premium Unleaded Petrol, Used,1991,Silver,5
12811883,2016 Bentley Bentayga 4 Seat MY17,255000,Bentley,Bentayga,4 Seat,MY17,2016,56833,Wagon,Automatic,Premium Unleaded Petrol, Used,5950,Black,4
12811918,2015 Maserati Quattroporte S M156,99000,Maserati,Quattroporte,S,M156,2015,31040,Sedan,Automatic,Premium Unleaded Petrol, Used,2979,Blue,5
12811946,2015 HSV Maloo R8 GEN F MY15,104242,HSV,Maloo,R8,GEN F MY15,2015,16640,Utility,Automatic,Premium Unleaded Petrol, Used,6200,Red,2
12812108,2021 Toyota Landcruiser Prado Kakadu GDJ150R,95800,Toyota,Landcruiser Prado,Kakadu,GDJ150R,2021,38215,Wagon,Automatic,Diesel, Used,2755,Black,7
12812178,2019 Ram 1500 Laramie (4X4) FD3.2 MY19,94990,Ram,1500,Laramie (4X4) FD3.2,MY19,2019,126110,Crew Cab Utility,Automatic,Unleaded Petrol, Used,5654,White,5
12812196,2018 Audi RS4 Avant Quattro MY18,124880,Audi,RS4,Avant Quattro,MY18,2018,31897,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,White,5
12812198,2021 Audi RS Q3 2.5 Tfsi Quattro F3 MY21,109880,Audi,RS Q3,2.5 Tfsi Quattro,F3 MY21,2021,24161,Sportback,Automatic,Premium Unleaded Petrol, Used,2480,Black,5
12812389,2018 BMW M3 Competition F80 LCI MY17,115800,BMW,M3,Competition,F80 LCI MY17,2018,25496,Sedan,Automatic,Premium Unleaded Petrol, Used,2979,Blue,5
12812403,2021 Mercedes-Benz GLC43 4Matic X253 MY21,118922,Mercedes-Benz,GLC43,4Matic,X253 MY21,2021,25194,Wagon,Automatic,Premium Unleaded Petrol, Used,2996,Grey,5
12812408,2018 Porsche Cayenne S 92A MY19,135900,Porsche,Cayenne,S,92A MY19,2018,39076,Wagon,Automatic,Premium Unleaded Petrol, Used,2894,White,5
12812456,2021 Ram 1500 Express DS MY21,109990,Ram,1500,Express,DS MY21,2021,21000,Crew Cab Utility,Automatic,Premium Unleaded Petrol, Used,5654,White,5
12813311,2019 Mercedes-Benz GLE400 D 4Matic V167 MY19,97880,Mercedes-Benz,GLE400,D 4Matic,V167 MY19,2019,126676,Wagon,Automatic,Diesel, Used,2925,Grey,5
12813861,2021 Audi SQ8 TDI Quattro 4M MY21,198890,Audi,SQ8,TDI Quattro,4M MY21,2021,8680,Wagon,Automatic,Diesel, Used,3956,Black,5
12814393,2013 Porsche 911 GT3 991,292911,Porsche,911,GT3,991,2013,32299,Coupe,Automatic,Premium Unleaded Petrol, Used,3800,Grey,2
12814429,2020 BMW X4 M40I G02,124990,BMW,X4,M40I,G02,2020,20908,Coupe,Automatic,Unleaded Petrol, Used,2998,White,5
12814472,2018 Toyota Landcruiser GXL (4X4) VDJ200R MY16,95990,Toyota,Landcruiser,GXL (4X4),VDJ200R MY16,2018,149520,Wagon,Automatic,Diesel, Used,4461,White,7
12814515,2020 Toyota Landcruiser LC200 GXL (4X4) VDJ200R,109988,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2020,30862,Wagon,Automatic,Diesel, Used,4461,White,8
12814750,2020 Mercedes-Benz GLA45 S 4Matic+ H247 MY21,94800,Mercedes-Benz,GLA45,S 4Matic+,H247 MY21,2020,41690,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,5
12814761,2017 Toyota Landcruiser GXL (4X4) VDJ79R,94990,Toyota,Landcruiser,GXL (4X4),VDJ79R,2017,79187,Cab Chassis,Manual,Diesel, Used,4461,White,2
12814822,2022 Toyota Landcruiser Prado VX GDJ150R,94990,Toyota,Landcruiser Prado,VX,GDJ150R,2022,18,Wagon,Automatic,Diesel, Used,2755,Grey,7
12814878,2022 Ram 1500 Laramie (hybrid) DT MY22,132000,Ram,1500,Laramie (hybrid),DT MY22,2022,24000,Crew Cab Utility,Automatic,Premium Unleaded/Electric, Used,5654,Charcoal,5
12814932,2016 Porsche 718 Boxster S 982 MY17,124990,Porsche,718,Boxster S,982 MY17,2016,61424,Roadster,Automatic,Unleaded Petrol, Used,2497,White,2
12815738,2021 Mercedes-Benz GLB35 4Matic X247 MY22,104988,Mercedes-Benz,GLB35,4Matic,X247 MY22,2021,5197,Wagon,Automatic,Premium Unleaded Petrol, Used,1991,White,7
12815953,2022 Volkswagen Amarok TDI580 W580X 4Motion 2H MY22,104990,Volkswagen,Amarok,TDI580 W580X 4Motion,2H MY22,2022,22,Dual Cab Utility,Automatic,Diesel, Demo,2967,Grey,5
12816125,2017 Toyota Landcruiser VX (4X4) VDJ200R MY16,105888,Toyota,Landcruiser,VX (4X4),VDJ200R MY16,2017,76845,Wagon,Automatic,Diesel, Used,4461,Black,7
12816280,2021 Audi RS Q3 2.5 Tfsi Quattro F3 MY22,114888,Audi,RS Q3,2.5 Tfsi Quattro,F3 MY22,2021,2603,Wagon,Automatic,Premium Unleaded Petrol, Used,2480,Red,5
12816555,2007 Mazda 3 NEO BK MY06 Upgrade,104998,Mazda,3,NEO,BK MY06 Upgrade,2007,184320,Hatchback,Automatic,Unleaded Petrol, Used,1998,Beige,5
